ticker,market_cap,price,volume,sector,industry
FDX,61841563648,262.09,1648746,Industrials,Integrated Freight & Logistics
FE,26514849792,45.9,4657247,Utilities,Utilities - Regulated Electric
FEAM,103188328,4.24,206627,Basic Materials,Specialty Chemicals
FEIM,323188352,31.79,349908,Technology,Communication Equipment
FELE,4222699776,94.87,126235,Industrials,Specialty Industrial Machinery
FER,45407371264,63.34,1088652,Industrials,Engineering & Construction
FERG,48927764480,249.66,1477678,Industrials,Industrial Distribution
FET,327002528,28.64,111656,Energy,Oil & Gas Equipment & Services
FFAI,175172944,1.19,8355146,Consumer Cyclical,Auto Manufacturers
FFBC,2367668736,24.03,379550,Financial Services,Banks - Regional
FFIC,515459008,15.26,439682,Financial Services,Banks - Regional
FFIN,4459796992,31.35,512946,Financial Services,Banks - Regional
FFIV,14175266816,245.74,932528,Technology,Software - Infrastructure
FFWM,426854656,5.15,982659,Financial Services,Banks - Regional
FG,4148529408,30.81,280229,Financial Services,Insurance - Life
FGNX,138043776,3.27,630311,Financial Services,Asset Management
FHB,3067008512,24.79,956887,Financial Services,Banks - Regional
FHI,3865711104,49.46,368693,Financial Services,Asset Management
FHN,10765000704,21.53,8178717,Financial Services,Banks - Regional
FHTX,246563616,4.36,160016,Healthcare,Biotechnology
FI,34261166080,63.7,14126233,Technology,Information Technology Services
FIBK,3342916352,32.49,812919,Financial Services,Banks - Regional
FICO,41766363136,1740.0,252124,Technology,Software - Application
FIG,22787307520,44.25,31983638,Technology,Software - Application
FIGR,7796109312,36.56,976479,Financial Services,Capital Markets
FIGS,1395985920,8.55,5332217,Consumer Cyclical,Apparel Manufacturing
FIHL,1977694080,18.86,261089,Financial Services,Insurance - Diversified
FINV,1525551360,6.02,1271938,Financial Services,Credit Services
FIP,590775872,5.08,1171346,Industrials,Conglomerates
FIS,33546371072,64.78,2934761,Technology,Information Technology Services
FISI,590428928,29.33,188577,Financial Services,Banks - Regional
FITB,28337573888,42.87,9135982,Financial Services,Banks - Regional
FIVE,8397551104,152.28,1101384,Consumer Cyclical,Specialty Retail
FIVN,1532891776,19.84,12880276,Technology,Software - Infrastructure
FIX,33782769664,955.26,488415,Industrials,Engineering & Construction
FIZZ,3081042432,32.91,347067,Consumer Defensive,Beverages - Non-Alcoholic
FLD,144580880,3.09,121900,Financial Services,Capital Markets
FLEX,23163666432,62.64,4740783,Technology,Electronic Components
FLG,4521305600,10.88,3779149,Financial Services,Banks - Regional
FLGT,806854400,26.36,810240,Healthcare,Diagnostics & Research
FLNC,3617272576,20.79,6430800,Utilities,Utilities - Renewable
FLNG,1436030208,26.55,313937,Energy,Oil & Gas Midstream
FLO,2506685440,11.87,6724531,Consumer Defensive,Packaged Foods
FLOC,1539654912,16.54,251515,Energy,Oil & Gas Equipment & Services
FLR,7391294976,45.72,7554547,Industrials,Engineering & Construction
FLS,8801477632,69.24,1671368,Industrials,Specialty Industrial Machinery
FLUT,39021924352,223.03,3318558,Consumer Cyclical,Gambling
FLY,2892685056,19.74,2348835,Industrials,Aerospace & Defense
FLYX,256186176,3.18,256697,Industrials,Airlines
FMC,1747631616,13.99,5972004,Basic Materials,Agricultural Inputs
FMNB,494762848,13.14,297479,Financial Services,Banks - Regional
FMS,13912748032,24.0,429063,Healthcare,Medical Care Facilities
FMX,35842564096,95.85,174893,Consumer Defensive,Beverages - Brewers
FN,16524942336,449.13,720655,Technology,Electronic Components
FNB,5758836224,16.08,6860668,Financial Services,Banks - Regional
FND,6385628160,59.26,1249226,Consumer Cyclical,Home Improvement Retail
FNF,15501771776,57.05,2573881,Financial Services,Insurance - Specialty
FNKO,182209520,3.33,2792254,Consumer Cyclical,Leisure
FNV,37087887360,192.12,494692,Basic Materials,Gold
FOLD,2736692480,8.87,3717607,Healthcare,Biotechnology
FORD,896584640,10.37,959467,Consumer Cyclical,Footwear & Accessories
FORM,4050268160,52.25,1376384,Technology,Semiconductor Equipment & Materials
FORR,143504160,7.52,132172,Industrials,Consulting Services
FOSL,102192200,1.9,680795,Consumer Cyclical,Footwear & Accessories
FOUR,5849718784,66.15,4246505,Technology,Software - Infrastructure
FOX,27744094208,59.48,1394029,Communication Services,Entertainment
FOXA,27772149760,65.97,3756538,Communication Services,Entertainment
FOXF,684275136,16.37,3292466,Consumer Cyclical,Auto Parts
FPF,1143939072,18.8,111135,Financial Services,Asset Management
FPH,861333376,5.87,121838,Real Estate,Real Estate - Development
FPI,425311712,9.7,471621,Real Estate,REIT - Specialty
FR,7682488832,56.28,730115,Real Estate,REIT - Industrial
FRA,437804544,12.36,185676,Financial Services,Asset Management
FRGE,597884032,43.99,1255685,Financial Services,Capital Markets
FRHC,8686133248,141.88,436018,Financial Services,Financial Conglomerates
FRME,2082857216,36.02,178200,Financial Services,Banks - Regional
FRO,5280614912,23.66,1386970,Energy,Oil & Gas Midstream
FROG,7004506112,60.0,7675755,Technology,Software - Application
FRPH,445054080,23.29,104630,Real Estate,Real Estate Services
FRPT,2733266944,55.24,1145766,Consumer Defensive,Packaged Foods
FRSH,3059393536,11.19,5033270,Technology,Software - Application
FRT,8449037824,97.34,677681,Real Estate,REIT - Retail
FSCO,1283362432,6.47,1532234,Financial Services,Asset Management
FSK,4265411584,15.23,2416246,Financial Services,Asset Management
FSLR,28719953920,267.64,2509633,Technology,Solar
FSLY,1703944064,11.56,7279626,Technology,Software - Application
FSM,2517390080,8.19,13292064,Basic Materials,Gold
FSP,120280784,1.16,947129,Real Estate,REIT - Office
FSS,6732117504,110.71,371241,Industrials,Pollution & Treatment Controls
FSUN,910647424,32.67,178772,Financial Services,Banks - Regional
FSV,7045242368,151.41,198507,Real Estate,Real Estate Services
FTAI,16821960704,164.0,1183020,Industrials,Rental & Leasing Services
FTDR,3635947520,50.42,1006845,Consumer Cyclical,Personal Services
FTF,248493072,6.15,185826,Financial Services,Asset Management
FTI,17333686272,42.85,1990792,Energy,Oil & Gas Equipment & Services
FTK,465739360,15.53,312815,Energy,Oil & Gas Equipment & Services
FTNT,62672900096,81.79,7062926,Technology,Software - Infrastructure
FTRE,1039500032,11.25,1808566,Healthcare,Biotechnology
FTS,25932075008,51.31,449197,Utilities,Utilities - Regulated Electric
FTV,16271244288,51.23,3262904,Technology,Scientific & Technical Instruments
FUBO,1329770368,3.88,15663148,Communication Services,Broadcasting
FUL,3130123776,57.87,177285,Basic Materials,Specialty Chemicals
FULC,412923712,7.63,515747,Healthcare,Biotechnology
FULT,3188649728,17.63,1211003,Financial Services,Banks - Regional
FUN,1826066944,18.03,6039398,Consumer Cyclical,Leisure
FVRR,771528320,20.89,880278,Communication Services,Internet Content & Information
FWONK,25246451712,102.0,1889850,Communication Services,Entertainment
FWRD,653400576,20.91,1209170,Industrials,Integrated Freight & Logistics
FWRG,1049141888,17.19,1034994,Consumer Cyclical,Restaurants
FYBR,9475293184,37.85,2299405,Communication Services,Telecom Services
G,7753275904,44.49,6462951,Technology,Information Technology Services
GAB,1855304960,5.96,591202,Financial Services,Asset Management
GAIN,554653824,13.99,101078,Financial Services,Asset Management
GALT,335291872,5.2,496181,Healthcare,Biotechnology
GAMB,237489136,6.65,618120,Consumer Cyclical,Gambling
GAP,8704768000,23.46,6973736,Consumer Cyclical,Apparel Retail
GATX,5533068800,155.08,135180,Industrials,Rental & Leasing Services
GBCI,5535501824,42.6,567643,Financial Services,Banks - Regional
GBDC,3697304576,13.88,1132302,Financial Services,Asset Management
GBTG,4213815808,7.96,1606932,Consumer Cyclical,Travel Services
GBX,1333513728,43.07,211097,Industrials,Railroads
GCI,747312448,5.08,2770447,Communication Services,Publishing
GCMG,2186496000,11.7,1003438,Financial Services,Asset Management
GCT,1247123456,33.11,3378959,Technology,Software - Infrastructure
GD,93553516544,346.34,1207341,Industrials,Aerospace & Defense
GDDY,17842745344,132.03,765142,Technology,Software - Infrastructure
GDEN,764605184,29.23,1935914,Consumer Cyclical,Resorts & Casinos
GDOT,640339712,11.56,637041,Financial Services,Credit Services
GDRX,1055636672,3.11,3433821,Healthcare,Health Information Services
GDS,6625050112,32.84,1641324,Technology,Information Technology Services
GDV,2363223040,26.67,148795,Financial Services,Asset Management
GDYN,747663040,8.82,980859,Technology,Information Technology Services
GE,324112646144,307.27,3769344,Industrials,Aerospace & Defense
GEF,2818152448,58.47,162312,Consumer Cyclical,Packaging & Containers
GEHC,33275854848,73.05,4350913,Healthcare,Health Information Services
GEL,1975349376,16.13,297400,Energy,Oil & Gas Midstream
GEMI,1899271424,16.18,2138433,Financial Services,Capital Markets
GEN,15870947328,25.77,9178176,Technology,Software - Infrastructure
GENI,2442086144,10.23,5904446,Communication Services,Internet Content & Information
GEO,2141418624,15.13,2484639,Industrials,Security & Protection Services
GEOS,333210048,25.99,190422,Energy,Oil & Gas Equipment & Services
GERN,682678336,1.07,12056555,Healthcare,Biotechnology
GES,884493376,16.96,350044,Consumer Cyclical,Apparel Retail
GETY,734216000,1.77,2159857,Communication Services,Internet Content & Information
GEV,156044525568,575.13,2816882,Industrials,Specialty Industrial Machinery
GEVO,529627616,2.19,4851430,Basic Materials,Specialty Chemicals
GFF,3359206400,72.15,298330,Industrials,Building Products & Equipment
GFI,35877199872,38.98,3359125,Basic Materials,Gold
GFL,15754766336,42.96,2490737,Industrials,Waste Management
GFS,19102126080,34.08,2664845,Technology,Semiconductors
GGAL,9354718208,55.49,3202962,Financial Services,Banks - Regional
GGB,6697987072,3.57,13316938,Basic Materials,Steel
GGG,13537089536,81.65,421449,Industrials,Specialty Industrial Machinery
GGN,749081216,4.8,807767,Financial Services,Asset Management
GGT,145306464,4.045,257517,Financial Services,Asset Management
GH,12190694400,96.72,2733723,Healthcare,Diagnostics & Research
GHI,166492112,7.06,214417,Financial Services,Mortgage Finance
GHM,684455488,62.36,111725,Industrials,Specialty Industrial Machinery
GHRS,842059392,13.5,294985,Healthcare,Biotechnology
GIB,18903209984,86.18,527426,Technology,Information Technology Services
GIFI,188889696,11.78,994642,Industrials,Metal Fabrication
GIG,352000000,10.56,375037,Financial Services,Shell Companies
GIII,1165991424,27.62,316053,Consumer Cyclical,Apparel Manufacturing
GIL,8264096768,55.39,538670,Consumer Cyclical,Apparel Manufacturing
GILD,147599278080,118.84,9039207,Healthcare,Drug Manufacturers - General
GILT,796956928,12.4,805142,Technology,Communication Equipment
GIS,25006561280,46.88,5228588,Consumer Defensive,Packaged Foods
GKOS,4816477184,83.86,843454,Healthcare,Medical Devices
GL,10527071232,132.24,462647,Financial Services,Insurance - Life
GLAD,427616672,19.15,118460,Financial Services,Asset Management
GLBE,6183120896,36.43,1299896,Consumer Cyclical,Internet Retail
GLDD,832991488,12.25,439431,Industrials,Engineering & Construction
GLDG,263145920,1.27,1097847,Basic Materials,Gold
GLIBK,943171520,33.305,402851,Communication Services,Telecom Services
GLNG,3933746688,38.42,1737587,Energy,Oil & Gas Midstream
GLO,244622800,5.72,130261,Financial Services,Asset Management
GLOB,2674060032,60.7,1329111,Technology,Information Technology Services
GLPG,2077734784,31.53,200846,Healthcare,Biotechnology
GLPI,12721225728,44.95,1412462,Real Estate,REIT - Specialty
GLQ,143721376,7.67,116803,Financial Services,Asset Management
GLRE,442266944,12.97,151644,Financial Services,Insurance - Reinsurance
GLSI,119980304,8.66,102581,Healthcare,Biotechnology
GLUE,760257664,12.31,721145,Healthcare,Biotechnology
GLXY,12746484736,31.56,9911570,Financial Services,Capital Markets
GM,65999937536,70.75,6332616,Consumer Cyclical,Auto Manufacturers
GMAB,17641555968,28.66,1997443,Healthcare,Biotechnology
GME,9630036992,21.5,6417389,Consumer Cyclical,Specialty Retail
GMED,11329952768,83.89,11938520,Healthcare,Medical Devices
GMRE,881197888,32.35,164795,Real Estate,REIT - Healthcare Facilities
GNK,731241920,16.91,527112,Industrials,Marine Shipping
GNL,1785423488,8.08,1718614,Real Estate,REIT - Diversified
GNLX,206240608,5.42,422338,Healthcare,Biotechnology
GNRC,9113048064,155.29,1221856,Industrials,Specialty Industrial Machinery
GNT,112738352,6.96,147831,Financial Services,Asset Management
GNTX,5153610240,23.48,2130573,Consumer Cyclical,Auto Parts
GNTY,566815936,48.75,168821,Financial Services,Banks - Regional
GO,1192367360,12.15,3624591,Consumer Defensive,Grocery Stores
GOF,2304442880,13.11,1618966,Financial Services,Asset Management
GOGO,1022023552,7.645,1889166,Communication Services,Telecom Services
GOLF,4672374784,79.65,180922,Consumer Cyclical,Leisure
GOOD,534659488,10.95,613234,Real Estate,REIT - Diversified
GOOG,3371288494080,279.7,21808257,Communication Services,Internet Content & Information
GOOGL,3367765016576,278.83,34104158,Communication Services,Internet Content & Information
GOOS,1183773568,12.59,1186972,Consumer Cyclical,Apparel Manufacturing
GOSS,546236672,2.36,2089320,Healthcare,Biotechnology
GPC,17619736576,126.66,699498,Consumer Cyclical,Auto Parts
GPCR,1891516416,32.84,785520,Healthcare,Biotechnology
GPI,4936929280,390.87,124630,Consumer Cyclical,Auto & Truck Dealerships
GPK,4860677632,16.43,5972033,Consumer Cyclical,Packaging & Containers
GPMT,131787944,2.78,238756,Real Estate,REIT - Mortgage
GPN,17999624192,76.03,1958343,Industrials,Specialty Business Services
GPOR,3900259072,201.91,231488,Energy,Oil & Gas E&P
GPRE,706032256,10.11,2489774,Basic Materials,Chemicals
GPRK,423644704,8.2,828854,Energy,Oil & Gas E&P
GPRO,244091984,1.53,7740670,Technology,Consumer Electronics
GRAB,23009810432,5.56,85237624,Technology,Software - Application
GRAL,2862195456,79.4,997436,Healthcare,Diagnostics & Research
GRDN,1823634176,28.8,380788,Healthcare,Medical Care Facilities
GRFS,7210658304,8.44,1321999,Healthcare,Drug Manufacturers - General
GRMN,39232454656,201.16,1138451,Technology,Scientific & Technical Instruments
GRND,2896942848,15.09,3340755,Technology,Software - Application
GRNT,675926208,5.15,701995,Energy,Oil & Gas E&P
GRO,113695096,2.2,250841,Basic Materials,Other Industrial Metals & Mining
GROY,562845504,3.28,1854499,Basic Materials,Gold
GRPN,725646464,17.95,3128577,Communication Services,Internet Content & Information
GRRR,321446656,14.18,864084,Technology,Software - Infrastructure
GRWG,105795936,1.77,1702121,Consumer Cyclical,Specialty Retail
GS,235845795840,786.34,1834610,Financial Services,Capital Markets
GSAT,6394440192,50.48,1277169,Communication Services,Telecom Services
GSBD,1127437440,9.88,1059250,Financial Services,Asset Management
GSHD,2493988864,69.55,378763,Financial Services,Insurance Brokers
GSIT,264070128,8.63,1252556,Technology,Semiconductors
GSK,93699252224,46.63,5280282,Healthcare,Drug Manufacturers - General
GSL,1137506816,31.68,318452,Industrials,Marine Shipping
GSM,771697984,3.93,2196711,Basic Materials,Other Industrial Metals & Mining
GSRT,443732224,15.52,2623440,Financial Services,Shell Companies
GT,2166237952,7.57,6687256,Consumer Cyclical,Auto Parts
GTE,152124688,4.31,696262,Energy,Oil & Gas E&P
GTES,5713162240,22.12,2376780,Industrials,Specialty Industrial Machinery
GTLB,7598313984,45.55,3005396,Technology,Software - Infrastructure
GTLS,9019809792,200.65,1505983,Industrials,Specialty Industrial Machinery
GTM,3335617280,10.575,3637740,Technology,Software - Application
GTN,538967360,4.82,1808393,Communication Services,Broadcasting
GTX,3413167872,17.55,2907780,Consumer Cyclical,Auto Parts
GTY,1576970496,27.31,201774,Real Estate,REIT - Retail
GUT,537534016,6.06,166868,Financial Services,Asset Management
GUTS,145413152,1.1,1418663,Healthcare,Biotechnology
GVA,4312936448,98.5,631094,Industrials,Engineering & Construction
GWRE,18537519104,218.04,468356,Technology,Software - Application
GXO,5820468224,50.84,1348918,Industrials,Integrated Freight & Logistics
H,13976136704,155.34,1766828,Consumer Cyclical,Lodging
HAE,3293397248,68.36,2920987,Healthcare,Medical Devices
HAFC,797045120,26.59,105184,Financial Services,Banks - Regional
HAFN,3082868992,6.18,1800861,Industrials,Marine Shipping
HAIN,108351304,1.2,4326293,Consumer Defensive,Packaged Foods
HAL,23203645440,27.57,6669489,Energy,Oil & Gas Equipment & Services
HALO,8024819200,68.24,11642605,Healthcare,Biotechnology
HAS,10745606144,76.57,1588432,Consumer Cyclical,Leisure
HASI,3982825216,32.03,2403341,Financial Services,Asset Management
HBAN,24559067136,15.69,27150364,Financial Services,Banks - Regional
HBI,2260795648,6.39,3552010,Consumer Cyclical,Apparel Manufacturing
HBM,6393995776,16.13,4490800,Basic Materials,Copper
HBNC,815528448,16.0,218840,Financial Services,Banks - Regional
HCA,108759490560,476.61,947496,Healthcare,Medical Care Facilities
HCAT,208657792,2.83,455244,Healthcare,Health Information Services
